GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022500703,149,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,0,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,10,1,1,20260201,SAS,ORL
Shot Chart Detail,0022500703,275,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,5,34,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,103,99,1,1,20260201,SAS,ORL
Shot Chart Detail,0022500703,288,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,4,40,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,151,111,1,1,20260201,SAS,ORL
Shot Chart Detail,0022500703,290,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,4,20,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,1,20260201,SAS,ORL
Shot Chart Detail,0022500703,294,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,3,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-27,258,1,0,20260201,SAS,ORL
Shot Chart Detail,0022500703,330,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,1,57,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,13,1,0,20260201,SAS,ORL
Shot Chart Detail,0022500703,349,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,1,10,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,32,1,0,20260201,SAS,ORL
Shot Chart Detail,0022500703,444,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,54,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,127,62,1,0,20260201,SAS,ORL
Shot Chart Detail,0022500703,453,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,32,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,0,1,1,20260201,SAS,ORL
Shot Chart Detail,0022500703,489,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,38,Missed Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-89,236,1,0,20260201,SAS,ORL
Shot Chart Detail,0022500703,541,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,11,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,186,173,1,1,20260201,SAS,ORL
Shot Chart Detail,0022500738,148,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,15,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,10,1,0,20260205,DAL,SAS
Shot Chart Detail,0022500738,279,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,5,45,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,1,1,1,20260205,DAL,SAS
Shot Chart Detail,0022500738,327,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,2,15,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,5,1,1,20260205,DAL,SAS
Shot Chart Detail,0022500738,457,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,56,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,0,60,1,0,20260205,DAL,SAS
Shot Chart Detail,0022500738,615,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,6,29,Made Shot,Driving Bank Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,16,1,1,20260205,DAL,SAS
Shot Chart Detail,0022500738,618,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,6,5,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,150,132,1,0,20260205,DAL,SAS
Shot Chart Detail,0022500738,648,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,4,20,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,11,1,0,20260205,DAL,SAS
Shot Chart Detail,0022500749,52,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,7,57,Missed Shot,Running Alley Oop Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,17,-51,1,0,20260207,SAS,DAL
Shot Chart Detail,0022500749,157,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,1,37,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,1,20260207,SAS,DAL
Shot Chart Detail,0022500749,253,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,8,16,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,7,1,1,20260207,SAS,DAL
Shot Chart Detail,0022500749,307,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,5,19,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,5,1,0,20260207,SAS,DAL
Shot Chart Detail,0022500749,491,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,5,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,215,1,1,20260207,SAS,DAL
Shot Chart Detail,0022500749,645,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,7,4,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,107,37,1,0,20260207,SAS,DAL
Shot Chart Detail,0022500749,686,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,4,1,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,21,1,1,20260207,SAS,DAL
Shot Chart Detail,0022500749,697,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,3,30,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,40,92,1,1,20260207,SAS,DAL
Shot Chart Detail,0022500774,184,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,11,38,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,-10,1,1,20260210,LAL,SAS
Shot Chart Detail,0022500774,190,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,11,14,Made Shot,Running Alley Oop Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,12,1,1,20260210,LAL,SAS
Shot Chart Detail,0022500774,320,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,2,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,31,1,1,20260210,LAL,SAS
Shot Chart Detail,0022500774,462,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,19,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,67,147,1,1,20260210,LAL,SAS
Shot Chart Detail,0022500774,478,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,31,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,21,1,1,20260210,LAL,SAS
Shot Chart Detail,0022500774,502,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,0,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,158,230,1,0,20260210,LAL,SAS
Shot Chart Detail,0022500774,516,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,11,38,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-64,99,1,0,20260210,LAL,SAS
Shot Chart Detail,0022500774,636,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,3,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,26,1,1,20260210,LAL,SAS
Shot Chart Detail,0022500788,58,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,7,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,177,1,1,20260211,GSW,SAS
Shot Chart Detail,0022500788,132,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,167,218,1,0,20260211,GSW,SAS
Shot Chart Detail,0022500788,310,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,3,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,29,1,0,20260211,GSW,SAS
Shot Chart Detail,0022500788,335,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,2,32,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,31,26,1,0,20260211,GSW,SAS
Shot Chart Detail,0022500788,342,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,1,53,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,10,1,1,20260211,GSW,SAS
Shot Chart Detail,0022500788,375,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,0,38,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,15,1,1,20260211,GSW,SAS
Shot Chart Detail,0022500788,502,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,51,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-12,68,1,1,20260211,GSW,SAS
Shot Chart Detail,0022500788,526,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,2,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,32,96,1,0,20260211,GSW,SAS
Shot Chart Detail,0022500788,621,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,9,6,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,10,1,1,20260211,GSW,SAS
Shot Chart Detail,0022500788,650,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,7,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,6,1,1,20260211,GSW,SAS
Shot Chart Detail,0022500798,107,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,4,34,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,107,48,1,1,20260219,SAS,PHX
Shot Chart Detail,0022500798,117,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,25,Made Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,13,1,1,20260219,SAS,PHX
Shot Chart Detail,0022500798,282,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,4,31,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,5,1,1,20260219,SAS,PHX
Shot Chart Detail,0022500798,444,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,5,41,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,89,235,1,0,20260219,SAS,PHX
Shot Chart Detail,0022500798,465,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,23,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-4,1,1,20260219,SAS,PHX
Shot Chart Detail,0022500798,495,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,10,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,9,1,0,20260219,SAS,PHX
Shot Chart Detail,0022500798,572,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,8,44,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,66,1,0,20260219,SAS,PHX
Shot Chart Detail,0022500798,576,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,8,16,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13,71,110,1,1,20260219,SAS,PHX
Shot Chart Detail,0022500798,614,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,5,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,190,200,1,1,20260219,SAS,PHX
Shot Chart Detail,0022500798,658,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,1,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,10,250,1,0,20260219,SAS,PHX
Shot Chart Detail,0022500798,666,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,0,53,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,27,194,1,1,20260219,SAS,PHX
Shot Chart Detail,0022500815,113,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,36,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-4,68,1,1,20260221,SAS,SAC
Shot Chart Detail,0022500815,160,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,0,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,15,1,0,20260221,SAS,SAC
Shot Chart Detail,0022500815,295,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,4,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,205,-19,1,0,20260221,SAS,SAC
Shot Chart Detail,0022500815,317,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,3,9,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,2,1,1,20260221,SAS,SAC
Shot Chart Detail,0022500815,490,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,5,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,229,105,1,0,20260221,SAS,SAC
Shot Chart Detail,0022500815,498,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,23,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,-8,1,1,20260221,SAS,SAC
Shot Chart Detail,0022500815,572,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,10,58,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,4,1,0,20260221,SAS,SAC
Shot Chart Detail,0022500815,574,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,10,54,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20260221,SAS,SAC
Shot Chart Detail,0022500815,598,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,8,45,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-8,1,1,20260221,SAS,SAC
Shot Chart Detail,0022500828,113,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,4,35,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-36,32,1,1,20260223,DET,SAS
Shot Chart Detail,0022500828,510,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,3,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,27,1,1,20260223,DET,SAS
Shot Chart Detail,0022500828,587,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,11,Missed Shot,Tip Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-45,42,1,0,20260223,DET,SAS
Shot Chart Detail,0022500828,531,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,1,53,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-36,-4,1,0,20260223,DET,SAS
Shot Chart Detail,0022500828,615,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,10,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-194,184,1,0,20260223,DET,SAS
Shot Chart Detail,0022500828,630,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,9,27,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,1,1,0,20260223,DET,SAS
Shot Chart Detail,0022500828,708,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,4,54,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-54,52,1,0,20260223,DET,SAS
Shot Chart Detail,0022500843,85,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,4,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,125,230,1,1,20260225,TOR,SAS
Shot Chart Detail,0022500843,112,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,14,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-37,56,1,1,20260225,TOR,SAS
Shot Chart Detail,0022500843,130,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,1,49,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,3,1,1,20260225,TOR,SAS
Shot Chart Detail,0022500843,143,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,0,32,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,110,93,1,1,20260225,TOR,SAS
Shot Chart Detail,0022500843,162,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,11,42,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,8,1,1,20260225,TOR,SAS
Shot Chart Detail,0022500843,264,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,5,53,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,-1,1,1,20260225,TOR,SAS
Shot Chart Detail,0022500843,279,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,4,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,169,189,1,0,20260225,TOR,SAS
Shot Chart Detail,0022500843,345,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,0,2,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,10,1,1,20260225,TOR,SAS
Shot Chart Detail,0022500843,417,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,7,28,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,238,49,1,0,20260225,TOR,SAS
Shot Chart Detail,0022500843,467,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,2,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,49,117,1,0,20260225,TOR,SAS
Shot Chart Detail,0022500843,484,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,71,253,1,0,20260225,TOR,SAS
Shot Chart Detail,0022500851,108,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,4,5,Missed Shot,Pullup Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,17,1,0,20260226,BKN,SAS
Shot Chart Detail,0022500851,112,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,109,222,1,0,20260226,BKN,SAS
Shot Chart Detail,0022500851,169,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,0,3,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,39,114,1,1,20260226,BKN,SAS
Shot Chart Detail,0022500851,196,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,10,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,10,247,1,1,20260226,BKN,SAS
Shot Chart Detail,0022500851,315,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,1,57,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,107,171,1,0,20260226,BKN,SAS
Shot Chart Detail,0022500851,475,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,44,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,21,1,1,20260226,BKN,SAS
Shot Chart Detail,0022500851,586,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,8,8,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,18,1,1,20260226,BKN,SAS
Shot Chart Detail,0022500851,590,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,7,44,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,64,1,0,20260226,BKN,SAS
Shot Chart Detail,0022500851,672,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,1,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-196,157,1,0,20260226,BKN,SAS
Shot Chart Detail,0022500868,125,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,2,34,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,112,162,1,0,20260301,NYK,SAS
Shot Chart Detail,0022500868,241,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,6,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,32,1,1,20260301,NYK,SAS
Shot Chart Detail,0022500868,254,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,5,56,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,1,20260301,NYK,SAS
Shot Chart Detail,0022500868,303,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,2,8,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,9,1,0,20260301,NYK,SAS
Shot Chart Detail,0022500868,445,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,25,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,11,1,1,20260301,NYK,SAS
Shot Chart Detail,0022500868,479,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,22,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20260301,NYK,SAS
Shot Chart Detail,0022500868,494,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,0,52,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,13,1,0,20260301,NYK,SAS
Shot Chart Detail,0022500888,85,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,6,43,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,4,1,1,20260303,PHI,SAS
Shot Chart Detail,0022500888,102,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,5,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,5,1,1,20260303,PHI,SAS
Shot Chart Detail,0022500888,117,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,4,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,154,1,0,20260303,PHI,SAS
Shot Chart Detail,0022500888,138,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,3,40,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-45,100,1,1,20260303,PHI,SAS
Shot Chart Detail,0022500888,171,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,0,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-56,253,1,1,20260303,PHI,SAS
Shot Chart Detail,0022500888,186,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,11,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-5,269,1,1,20260303,PHI,SAS
Shot Chart Detail,0022500888,464,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,4,1,1,20260303,PHI,SAS
Shot Chart Detail,0022500888,481,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,4,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,14,1,1,20260303,PHI,SAS
Shot Chart Detail,0022500888,488,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,2,57,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-22,87,1,1,20260303,PHI,SAS
Shot Chart Detail,0022500888,531,1642844,Dylan Harper,1610612759,San Antonio Spurs,3,0,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-93,269,1,0,20260303,PHI,SAS
Shot Chart Detail,0022500888,561,1642844,Dylan Harper,1610612759,San Antonio Spurs,4,10,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,26,1,0,20260303,PHI,SAS
Shot Chart Detail,0022500904,94,1642844,Dylan Harper,1610612759,San Antonio Spurs,1,5,27,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-25,1,1,20260305,SAS,DET
Shot Chart Detail,0022500904,270,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,6,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,5,1,0,20260305,SAS,DET
Shot Chart Detail,0022500904,288,1642844,Dylan Harper,1610612759,San Antonio Spurs,2,5,39,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,20,1,1,20260305,SAS,DET
